state,constituency,constituency number,candidate,party,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,evm votes,postal votes,candidate total votes,candidate vote %,total polled votes
Kerala,PUNALUR,121,C. AJAYAPRASAD,Communist Party of India,3735,8097,12654,17356,22449,26548,31738,35949,40525,46146,51493,56262,59993,63371,67692,70358,70657,,,,,,,,,,70657,1287,71944,50.47,142556
Kerala,PUNALUR,121,JOSE SARANATH,Bahujan Samaj Party,78,189,269,363,458,549,658,747,830,913,998,1074,1124,1205,1304,1363,1378,,,,,,,,,,1378,47,1425,1,142556
Kerala,PUNALUR,121,NOUSHAD YOUNUS,Indian Union Muslim League,3529,6996,11064,14441,17000,20193,22710,26259,29249,31748,34169,37511,39442,42256,46379,49352,49624,,,,,,,,,,49624,791,50415,35.37,142556
Kerala,PUNALUR,121,NEDUMONCAVU GOPALAKRISHNAN,Equality Party of India,84,200,284,409,542,654,796,878,985,1084,1165,1223,1291,1390,1463,1509,1522,,,,,,,,,,1522,16,1538,1.08,142556
Kerala,PUNALUR,121,K. MAHESH,Socialist Unity Centre Of India (COMMUNIST),33,85,132,167,212,259,281,306,331,365,405,430,447,471,513,538,542,,,,,,,,,,542,18,560,0.39,142556
Kerala,PUNALUR,121,ADV. REGHUNADH KAMUKUMCHERY,Twenty 20 Party,952,1997,2726,4048,5375,6651,7979,8761,9879,10842,11600,12425,13134,13926,14560,15033,15179,,,,,,,,,,15179,214,15393,10.8,142556
Kerala,PUNALUR,121,NOTA,None of the Above,71,185,257,337,429,522,630,704,787,875,956,1025,1080,1135,1195,1241,1247,,,,,,,,,,1247,34,1281,0.9,142556
Kerala,PUTHUPPALLY,98,ADV. CHANDY OOMMEN,Indian National Congress,5315,10740,16294,22207,27984,34031,39936,46691,52214,57797,63723,69258,75114,80349,82172,,,,,,,,,,,,82172,1859,84031,65.56,128180
Kerala,PUTHUPPALLY,98,PAUL P CHACKO (SHAJI KADAYIL),Bahujan Samaj Party,26,66,120,145,177,282,336,383,415,460,491,523,585,639,657,,,,,,,,,,,,657,6,663,0.52,128180
Kerala,PUTHUPPALLY,98,RAVEENDRANATH  VAKATHANAM,Bharatiya Janata Party,964,1702,2650,3694,4849,5815,6507,7235,7860,8388,9216,9836,10530,11194,11376,,,,,,,,,,,,11376,168,11544,9.01,128180
Kerala,PUTHUPPALLY,98,K. M. RADHAKRISHNAN,Communist Party of India (Marxist),1861,3768,5703,7581,10089,12340,14631,17201,19890,21763,23560,25729,27905,29902,30531,,,,,,,,,,,,30531,593,31124,24.28,128180
Kerala,PUTHUPPALLY,98,SABU MYLAKKADAN,Janam Rashtriya Party,11,21,28,32,44,61,69,82,87,89,100,109,117,120,122,,,,,,,,,,,,122,0,122,0.1,128180
Kerala,PUTHUPPALLY,98,RIJOMON MATHEW,Independent,9,15,21,26,31,33,39,42,45,51,61,69,74,81,82,,,,,,,,,,,,82,1,83,0.06,128180
Kerala,PUTHUPPALLY,98,NOTA,None of the Above,44,82,130,162,210,256,307,355,401,433,498,547,575,605,612,,,,,,,,,,,,612,1,613,0.48,128180
Kerala,QUILANDY,23,K. DASAN,Communist Party of India (Marxist),4413,8717,12628,16157,20436,24188,29135,34231,37705,40885,45763,50052,53291,56782,60351,64383,66011,66409,,,,,,,,,66409,1434,67843,39.35,172425
Kerala,QUILANDY,23,PRAFUL KRISHNAN,Bharatiya Janata Party,999,2886,4215,5334,6364,7241,7992,9296,10657,13458,14695,16303,18042,19932,21641,22695,22998,23179,,,,,,,,,23179,366,23545,13.66,172425
Kerala,QUILANDY,23,ADV. K. PRAVEEN KUMAR,Indian National Congress,4745,9249,14982,20514,25771,31357,35897,40263,46285,50725,54947,59105,63084,67561,71923,76089,78497,78739,,,,,,,,,78739,1174,79913,46.35,172425
Kerala,QUILANDY,23,MUSTHAFA P K (PADINJARE KUNIYOTH),Aam Aadmi Party,5,15,28,34,50,58,62,76,98,112,120,128,133,146,159,181,185,188,,,,,,,,,188,5,193,0.11,172425
Kerala,QUILANDY,23,DASAN S/O KUNHIKELU,Independent,3,18,28,30,31,35,41,46,52,63,66,73,78,82,88,92,96,97,,,,,,,,,97,2,99,0.06,172425
Kerala,QUILANDY,23,ADV. PRAVEEN,Independent,10,24,47,53,66,84,91,112,126,130,139,150,158,168,179,187,194,196,,,,,,,,,196,2,198,0.11,172425
Kerala,QUILANDY,23,PRAVEEN KUMAR S/O SANKARAN NAIR,Independent,8,21,37,50,61,75,84,95,110,121,130,140,156,167,175,183,189,189,,,,,,,,,189,3,192,0.11,172425
Kerala,QUILANDY,23,NOTA,None of the Above,32,61,82,97,123,137,160,195,228,249,266,303,328,360,386,418,428,432,,,,,,,,,432,10,442,0.26,172425
Kerala,RANNI,112,ADV. PRAMOD NARAYAN,Kerala Congress (M),2900,6143,8700,12302,15671,18510,21084,23884,26370,29222,32305,34903,37695,40333,43352,46585,49161,49303,49466,,,,,,,,49466,842,50308,40.62,123843
Kerala,RANNI,112,ADV. PAZHAKULAM MADHU,Indian National Congress,2388,5596,9553,13525,16408,19477,23118,26440,29595,32655,35602,38312,40975,43278,46589,50485,53124,53283,53351,,,,,,,,53351,1301,54652,44.13,123843
Kerala,RANNI,112,THOMAS K SAMUEL (BLESSON),Twenty 20 Party,1227,2099,2721,3839,4724,5415,5946,6661,7208,8260,9633,10872,12325,13955,15203,16217,17585,17641,17745,,,,,,,,17745,248,17993,14.53,123843
Kerala,RANNI,112,SREEHARI K P,Independent,23,45,64,90,111,123,137,146,155,176,192,203,222,239,264,293,319,319,319,,,,,,,,319,14,333,0.27,123843
Kerala,RANNI,112,NOTA,None of the Above,29,57,81,129,155,180,211,235,260,294,332,354,400,441,478,532,549,550,550,,,,,,,,550,7,557,0.45,123843
Kerala,SHORNUR,51,P.MAMMIKUTTY,Communist Party of India (Marxist),5297,10996,17257,23700,29774,35651,41461,47457,53527,58093,64876,69446,,,,,,,,,,,,,,,69446,1137,70583,44.08,160123
Kerala,SHORNUR,51,ADV. SANKU.T.DAS,Bharatiya Janata Party,1561,3419,5595,7464,9753,12074,13939,16875,20324,24808,29224,32822,,,,,,,,,,,,,,,32822,442,33264,20.77,160123
Kerala,SHORNUR,51,P.HARIGOVINDAN,Indian National Congress,6806,12714,17584,22011,26998,32137,37097,41575,45333,48601,51547,53277,,,,,,,,,,,,,,,53277,789,54066,33.77,160123
Kerala,SHORNUR,51,ABOOBACKER,Social Democratic Party Of India,52,205,262,355,412,573,723,820,964,1198,1234,1258,,,,,,,,,,,,,,,1258,5,1263,0.79,160123
Kerala,SHORNUR,51,NOTA,None of the Above,51,107,181,247,326,394,440,499,590,731,857,937,,,,,,,,,,,,,,,937,10,947,0.59,160123
Kerala,SULTHANBATHERY,18,KAVITHA A S,Bharatiya Janata Party,1081,2261,3879,5896,7914,9924,11686,13845,15905,17348,19184,20710,21904,23266,25250,27131,28795,30873,,,,,,,,,30873,435,31308,17.69,176938
Kerala,SULTHANBATHERY,18,PRAKRITHI N V,Aam Aadmi Party,232,331,472,580,683,754,836,961,1045,1132,1226,1293,1373,1454,1515,1582,1681,1752,,,,,,,,,1752,29,1781,1.01,176938
Kerala,SULTHANBATHERY,18,I C BALAKRISHNAN,Indian National Congress,4585,8490,12265,15576,19641,23429,27095,31188,35835,41684,46088,50633,54714,59913,64343,68371,73464,77573,,,,,,,,,77573,1363,78936,44.61,176938
Kerala,SULTHANBATHERY,18,BENADICT,Bahujan Samaj Party,20,36,62,83,107,136,157,180,216,241,266,293,313,340,353,367,401,433,,,,,,,,,433,14,447,0.25,176938
Kerala,SULTHANBATHERY,18,M S VISWANATHAN,Communist Party of India (Marxist),2493,5257,7926,10907,13503,17058,20744,23756,27382,30619,34786,38903,43125,46812,49822,53759,58200,61256,,,,,,,,,61256,1083,62339,35.23,176938
Kerala,SULTHANBATHERY,18,V.A RAMESAN,Socialist Unity Centre Of India (COMMUNIST),8,29,45,53,67,78,101,115,130,150,172,189,207,216,224,238,249,269,,,,,,,,,269,6,275,0.16,176938
Kerala,SULTHANBATHERY,18,BALAKRISHNAN EDAKKAL,Independent,21,27,38,52,67,74,87,99,110,123,136,154,164,172,179,188,199,209,,,,,,,,,209,3,212,0.12,176938
Kerala,SULTHANBATHERY,18,RAJESH R M,Independent,12,23,35,46,56,69,77,96,108,113,116,123,134,157,167,176,184,192,,,,,,,,,192,6,198,0.11,176938
Kerala,SULTHANBATHERY,18,NOTA,None of the Above,70,148,242,312,408,482,579,637,724,806,896,984,1059,1130,1198,1271,1347,1418,,,,,,,,,1418,24,1442,0.81,176938
Kerala,TALIPARAMBA,8,ANAPPALLI GOPALAN,Aam Aadmi Party,68,111,168,246,286,334,394,429,511,644,749,795,839,888,939,1001,1039,1043,1046,1052,,,,,,,1052,31,1083,0.56,192175
Kerala,TALIPARAMBA,8,P K SHYAMALA TEACHER,Communist Party of India (Marxist),5742,9863,13397,16841,21015,25005,28659,30623,35922,43077,49759,54780,57912,62224,65834,71794,75628,76087,76280,76690,,,,,,,76690,2098,78788,41,192175
Kerala,TALIPARAMBA,8,N HARIDAS,Bharatiya Janata Party,858,1611,2306,3189,4060,5074,6105,7218,8412,9626,10736,11590,12100,13394,14063,15195,15588,15667,15695,15774,,,,,,,15774,315,16089,8.37,192175
Kerala,TALIPARAMBA,8,ABDUL SALAM K P,Independent,14,24,40,68,92,119,140,156,184,210,237,266,287,308,326,344,354,355,355,358,,,,,,,358,8,366,0.19,192175
Kerala,TALIPARAMBA,8,KOYYAM JANARDHANAN,Independent,83,132,198,317,379,495,555,610,676,737,801,875,946,1014,1054,1109,1149,1156,1163,1164,,,,,,,1164,38,1202,0.63,192175
Kerala,TALIPARAMBA,8,KHAMARUDDEEN C V,Independent,15,27,48,63,77,96,106,119,135,144,152,170,185,217,241,254,271,272,274,276,,,,,,,276,7,283,0.15,192175
Kerala,TALIPARAMBA,8,T K GOVINDAN MASTER S/O KUNHIKKANNAN NAMBIAR,Independent,4933,10837,17202,23204,28221,33974,41521,49677,54550,56975,60134,64849,69968,75891,81697,85772,88934,89191,89527,89920,,,,,,,89920,1419,91339,47.53,192175
Kerala,TALIPARAMBA,8,T K GOVINDAN S/O KUNHIRAMAN,Independent,46,71,107,156,187,215,273,311,368,434,503,538,574,626,657,698,721,724,725,729,,,,,,,729,6,735,0.38,192175
Kerala,TALIPARAMBA,8,C BALAKRISHNAN YADAV,Independent,9,20,32,58,66,77,87,108,120,132,141,153,160,165,175,182,190,191,193,194,,,,,,,194,4,198,0.1,192175
Kerala,TALIPARAMBA,8,SHYAMALA P D/O GOVINDAN P,Independent,23,30,46,66,79,91,108,124,145,161,175,192,208,235,255,271,288,289,289,289,,,,,,,289,5,294,0.15,192175
Kerala,TALIPARAMBA,8,NOTA,None of the Above,120,218,289,362,455,553,659,726,919,1082,1247,1346,1429,1509,1554,1636,1692,1701,1701,1709,,,,,,,1709,89,1798,0.94,192175
Kerala,TANUR,44,DEEPA PUZHAKKAL,Bharatiya Janata Party,2531,4681,5731,6236,7043,8110,8675,9254,10327,11335,11607,12021,12497,12876,13449,13531,,,,,,,,,,,13531,111,13642,7.92,172324
Kerala,TANUR,44,P K NAVAS,Indian Union Muslim League,5114,10821,17321,25143,29861,35059,40760,46848,52907,59289,64817,71360,76614,83677,91006,91406,,,,,,,,,,,91406,586,91992,53.38,172324
Kerala,TANUR,44,P P NAVAS S/o KUNHIMUHAMED,Independent,31,55,91,124,142,161,192,225,257,293,326,357,397,438,493,495,,,,,,,,,,,495,7,502,0.29,172324
Kerala,TANUR,44,MUHAMMED SAMEER NARUNGEL PARAMBIL HOUSE,Independent,21,50,68,98,121,145,175,198,221,245,268,283,308,334,358,359,,,,,,,,,,,359,6,365,0.21,172324
Kerala,TANUR,44,MOHAMED SAMEER T THIRUTHIYIL HOUSE,Independent,3291,6732,10955,15100,19501,23733,27871,31894,36812,41309,45436,50181,55943,59703,64039,64464,,,,,,,,,,,64464,397,64861,37.64,172324
Kerala,TANUR,44,SAMEER T,Independent,22,42,67,98,120,145,166,186,209,226,256,290,314,337,368,368,,,,,,,,,,,368,5,373,0.22,172324
Kerala,TANUR,44,NOTA,None of the Above,40,81,122,155,180,215,260,297,352,397,430,463,496,532,583,587,,,,,,,,,,,587,2,589,0.34,172324
Kerala,TARUR,57,NARAYANANKUTTY  K T,Bahujan Samaj Party,66,143,252,342,411,487,567,624,674,706,752,808,855,857,,,,,,,,,,,,,857,9,866,0.65,132246
Kerala,TARUR,57,SUBRAMANIAN K C,Indian National Congress,3639,6936,10873,15350,18731,23532,26725,30763,34910,37426,41290,44674,47644,47915,,,,,,,,,,,,,47915,732,48647,36.79,132246
Kerala,TARUR,57,SUMOD,Communist Party of India (Marxist),5178,9403,14501,18895,23579,28278,32986,38162,43059,48591,52363,56745,59563,59778,,,,,,,,,,,,,59778,779,60557,45.79,132246
Kerala,TARUR,57,SURESHBABU M,Bharatiya Janata Party,1929,4568,6161,7386,9494,10733,12282,13623,15234,16959,18481,20011,20761,20894,,,,,,,,,,,,,20894,268,21162,16,132246
Kerala,TARUR,57,NOTA,None of the Above,59,135,225,337,448,507,580,650,719,770,853,940,997,999,,,,,,,,,,,,,999,15,1014,0.77,132246
Kerala,THALASSERY,13,KARAYI RAJAN,Communist Party of India (Marxist),5691,11901,17919,23380,26637,29892,34524,38860,44013,49627,55265,59998,64363,67853,68401,,,,,,,,,,,,68401,1342,69743,48.34,144287
Kerala,THALASSERY,13,O NIDHEESH,Bharatiya Janata Party,1618,3742,5192,6821,9384,10799,13232,15582,17279,18597,19677,20800,21840,22309,22448,,,,,,,,,,,,22448,306,22754,15.77,144287
Kerala,THALASSERY,13,SAJU K P,Indian National Congress,2810,5594,8754,12258,15930,20700,23875,26786,29776,33503,37253,41540,46357,48279,48463,,,,,,,,,,,,48463,757,49220,34.11,144287
Kerala,THALASSERY,13,A C JALALUDDHEEN,Social Democratic Party Of India,57,84,144,289,381,671,779,988,1093,1130,1216,1366,1405,1424,1431,,,,,,,,,,,,1431,13,1444,1,144287
Kerala,THALASSERY,13,RAJAN V P,Independent,5,9,14,21,28,34,37,44,55,59,64,66,69,69,69,,,,,,,,,,,,69,0,69,0.05,144287
Kerala,THALASSERY,13,RAJAN O P,Independent,6,10,15,20,26,32,41,49,59,63,69,74,83,87,87,,,,,,,,,,,,87,2,89,0.06,144287
Kerala,THALASSERY,13,SAJU V P,Independent,19,41,58,71,95,118,127,155,167,177,198,210,229,238,239,,,,,,,,,,,,239,1,240,0.17,144287
Kerala,THALASSERY,13,NOTA,None of the Above,54,119,162,205,252,305,358,418,481,534,576,625,676,704,708,,,,,,,,,,,,708,20,728,0.5,144287
Kerala,THAVANUR,47,ADV. V S JOY,Indian National Congress,6453,12154,17549,22826,28796,33491,38809,44211,49873,54181,59182,62568,67186,71819,75774,78859,79140,,,,,,,,,,79140,521,79661,48.61,163886
Kerala,THAVANUR,47,RAVI THELATH,Bharatiya Janata Party,417,1792,2437,2988,3830,4458,5427,6550,7496,8834,10183,11876,13018,13992,15199,15863,15900,,,,,,,,,,15900,139,16039,9.79,163886
Kerala,THAVANUR,47,ABDUL JALEEL S/O KADHEEJA,Social Democratic Party Of India,117,277,339,437,563,672,874,1130,1293,1418,1546,1649,1784,1876,1952,2006,2009,,,,,,,,,,2009,12,2021,1.23,163886
Kerala,THAVANUR,47,ABDUL JALEEL K T S/O MOIDEEN K T,Independent,21,50,73,100,131,154,173,190,217,239,261,287,308,319,334,342,343,,,,,,,,,,343,6,349,0.21,163886
Kerala,THAVANUR,47,DR. K T JALEEL,Independent,4249,8600,13319,17328,21640,25703,29285,33188,37244,41538,45157,49309,53122,57186,62503,64252,64462,,,,,,,,,,64462,552,65014,39.67,163886
Kerala,THAVANUR,47,NOTA,None of the Above,41,78,125,161,211,262,314,382,432,495,553,618,679,721,779,795,799,,,,,,,,,,799,3,802,0.49,163886
Kerala,THIRUVALLA,111,ANOOP ANTONY,Bharatiya Janata Party,2824,5142,7704,9432,11581,14036,15993,17417,20421,22800,26079,28014,31220,34438,37662,39851,41973,42101,42302,,,,,,,,42302,776,43078,30.61,140745
Kerala,THIRUVALLA,111,RAMESH CHATHENKARY,Bahujan Samaj Party,52,166,231,302,350,409,460,534,581,621,666,727,769,809,865,918,970,974,976,,,,,,,,976,23,999,0.71,140745
Kerala,THIRUVALLA,111,ADV.VARGHESE MAMMEN,Kerala Congress,2771,6182,9772,13283,16392,18769,21640,25102,28501,31554,33963,36735,39158,41835,44803,48170,51451,51764,51941,,,,,,,,51941,1283,53224,37.82,140745
Kerala,THIRUVALLA,111,ADV. MATHEW T THOMAS,Independent,2787,5353,7096,9395,11692,14291,16440,19601,21802,23501,25304,27553,30188,33120,35543,38106,40925,41113,41217,,,,,,,,41217,806,42023,29.86,140745
Kerala,THIRUVALLA,111,AJU ALEX,Independent,15,23,37,45,58,71,83,102,131,140,152,163,172,181,190,201,212,213,214,,,,,,,,214,6,220,0.16,140745
Kerala,THIRUVALLA,111,THOMAS MAMMEN,Independent,53,103,141,174,197,226,257,296,319,341,363,384,415,439,463,496,536,536,536,,,,,,,,536,17,553,0.39,140745
Kerala,THIRUVALLA,111,ZEEN THOMAS,Independent,9,23,31,35,42,49,53,59,67,72,77,84,90,101,111,122,140,140,140,,,,,,,,140,4,144,0.1,140745
Kerala,THIRUVALLA,111,NOTA,None of the Above,45,72,106,128,157,192,209,254,288,323,365,393,418,441,462,488,498,499,501,,,,,,,,501,3,504,0.36,140745
Kerala,THIRUVAMBADI,32,C K KASIM,Indian Union Muslim League,6334,11934,17251,21550,26395,30788,34412,38568,43599,48165,52597,58411,64400,69814,75952,,,,,,,,,,,,75952,1188,77140,49.23,156680
Kerala,THIRUVAMBADI,32,LINTO JOSEPH,Communist Party of India (Marxist),4438,9228,13644,17229,21422,26339,31055,35266,39453,44719,49922,55404,59820,64835,69319,,,,,,,,,,,,69319,1080,70399,44.93,156680
Kerala,THIRUVAMBADI,32,SUNNY V JOSEPH,Aam Aadmi Party,28,57,97,203,294,364,438,511,558,608,664,703,728,775,789,,,,,,,,,,,,789,23,812,0.52,156680
Kerala,THIRUVAMBADI,32,SUNNY THOMAS,Twenty 20 Party,425,827,1184,1548,1990,2376,2912,3360,3968,5176,5893,6319,6659,7189,7273,,,,,,,,,,,,7273,107,7380,4.71,156680
Kerala,THIRUVAMBADI,32,P K KASIM  S/O ABDULLAKKUTTY HAJI,Independent,1,10,18,32,46,54,68,80,90,103,113,118,127,130,139,,,,,,,,,,,,139,2,141,0.09,156680
Kerala,THIRUVAMBADI,32,MUHAMMED KASIM,Independent,10,16,25,47,73,88,99,105,121,136,145,153,160,168,182,,,,,,,,,,,,182,4,186,0.12,156680
Kerala,THIRUVAMBADI,32,DR. WILSON ROCKEY,Independent,13,23,33,51,65,81,91,100,108,119,138,141,145,153,159,,,,,,,,,,,,159,5,164,0.1,156680
Kerala,THIRUVAMBADI,32,NOTA,None of the Above,25,58,93,144,172,202,224,243,267,300,353,376,401,432,449,,,,,,,,,,,,449,9,458,0.29,156680
Kerala,THIRUVANANTHAPURAM,134,KARAMANA JAYAN,Bharatiya Janata Party,970,2355,4007,5855,8299,10595,13056,16314,18202,20355,23273,25931,27643,29912,33245,33308,33915,34417,34531,,,,,,,,34531,594,35125,29.15,120488
Kerala,THIRUVANANTHAPURAM,134,SAMIN SATHYADAS,Aam Aadmi Party,43,62,91,113,140,161,192,215,244,283,320,353,391,421,449,478,523,541,547,,,,,,,,547,9,556,0.46,120488
Kerala,THIRUVANANTHAPURAM,134,ADV. SEN,Bahujan Samaj Party,36,59,95,118,142,167,186,202,222,243,268,305,323,350,369,392,426,450,450,,,,,,,,450,13,463,0.38,120488
Kerala,THIRUVANANTHAPURAM,134,KARTHIKA DEVI M,Janam Rashtriya Party,16,30,35,46,48,57,64,71,76,85,99,114,133,151,163,172,193,200,202,,,,,,,,202,8,210,0.17,120488
Kerala,THIRUVANANTHAPURAM,134,C P JOHN,Communist Marxist Party Kerala State Committee,2590,5458,8407,10999,12757,14788,16796,18485,20678,22617,24018,25866,29179,31875,33498,37872,41868,44563,44921,,,,,,,,44921,665,45586,37.83,120488
Kerala,THIRUVANANTHAPURAM,134,A SABOORA,Socialist Unity Centre Of India (COMMUNIST),15,21,36,50,60,65,74,79,92,100,107,113,139,149,161,183,200,217,217,,,,,,,,217,10,227,0.19,120488
Kerala,THIRUVANANTHAPURAM,134,PRADEEP KUMAR P,Independent,45,75,115,138,151,158,170,176,193,209,227,249,283,321,337,392,439,495,495,,,,,,,,495,11,506,0.42,120488
Kerala,THIRUVANANTHAPURAM,134,BINDHU MENON L R,Independent,6,21,32,38,45,50,55,58,59,68,76,88,102,112,121,143,158,174,174,,,,,,,,174,3,177,0.15,120488
Kerala,THIRUVANANTHAPURAM,134,MANOMOHAN,Independent,22,28,43,55,62,70,75,85,88,99,114,126,139,157,183,204,223,232,234,,,,,,,,234,3,237,0.2,120488
Kerala,THIRUVANANTHAPURAM,134,SUDHIR KARAMANA,Independent,2205,4098,6570,8857,10535,12100,13286,14471,16058,17910,19716,21507,23407,25706,27205,30945,33908,35110,35312,,,,,,,,35312,411,35723,29.65,120488
Kerala,THIRUVANANTHAPURAM,134,SURESH KUMAR,Independent,59,110,175,226,249,271,282,301,327,372,404,447,480,524,562,644,711,743,752,,,,,,,,752,17,769,0.64,120488
Kerala,THIRUVANANTHAPURAM,134,NOTA,None of the Above,44,91,137,185,230,279,329,389,441,498,544,589,647,703,761,794,844,887,897,,,,,,,,897,12,909,0.75,120488
Kerala,THODUPUZHA,90,APU JOHN JOSEPH,Kerala Congress,5530,10284,15147,19664,24584,30040,36038,41569,46719,51691,56685,61829,67061,72293,76870,81473,82898,,,,,,,,,,82898,1898,84796,58.01,146166
Kerala,THODUPUZHA,90,ADV. BASIL JOHN,Aam Aadmi Party,102,255,362,498,888,1033,1157,1252,1339,1426,1596,1868,2000,2171,2391,2502,2533,,,,,,,,,,2533,70,2603,1.78,146166
Kerala,THODUPUZHA,90,CYRIAC CHAZHIKADAN,Kerala Congress (M),2560,4934,7611,9526,11523,14179,16960,19443,21237,23778,25921,28235,30892,33595,36150,38790,39774,,,,,,,,,,39774,731,40505,27.71,146166
Kerala,THODUPUZHA,90,AFSAL M B,Social Democratic Party Of India,108,171,305,390,454,645,781,881,1069,1237,1251,1268,1381,1464,1487,1602,1610,,,,,,,,,,1610,16,1626,1.11,146166
Kerala,THODUPUZHA,90,P T VARGHESE,Socialist Unity Centre Of India (COMMUNIST),11,24,36,48,56,62,73,88,100,118,167,179,182,192,206,223,228,,,,,,,,,,228,6,234,0.16,146166
Kerala,THODUPUZHA,90,ADV. ROY VARICATTU,Twenty 20 Party,903,1629,2605,3420,4004,4868,5440,6361,7403,8566,9375,9915,10436,10988,11664,12221,12485,,,,,,,,,,12485,194,12679,8.67,146166
Kerala,THODUPUZHA,90,AJAY V MARAR (AJAY UNNI),Independent,179,321,428,515,629,769,935,1175,1323,1601,1855,2008,2133,2250,2396,2514,2551,,,,,,,,,,2551,29,2580,1.77,146166
Kerala,THODUPUZHA,90,JOMON JOHN,Independent,12,29,58,80,93,104,114,135,149,159,185,194,204,213,228,249,257,,,,,,,,,,257,10,267,0.18,146166
Kerala,THODUPUZHA,90,NOTA,None of the Above,56,106,162,198,245,298,355,439,498,570,642,680,729,780,812,847,859,,,,,,,,,,859,17,876,0.6,146166
Kerala,THRIKKAKARA,83,UMA THOMAS,Indian National Congress,3951,7412,11896,15924,20130,24780,29199,33464,37718,41795,47153,51895,56843,61428,66292,70309,74962,79102,82237,82470,,,,,,,82470,905,83375,59.35,140472
Kerala,THRIKKAKARA,83,JOSE GEORGE,Aam Aadmi Party,28,69,97,125,150,187,211,249,276,304,335,391,429,455,488,515,539,567,599,599,,,,,,,599,6,605,0.43,140472
Kerala,THRIKKAKARA,83,ADV. PUSHPA DAS,Communist Party of India (Marxist),1567,2867,4641,6390,8282,9606,11656,13694,15476,16742,18478,19893,21574,23280,24749,26867,29239,31356,32784,32852,,,,,,,32852,312,33164,23.61,140472
Kerala,THRIKKAKARA,83,AKHIL RAJ (AKHIL MARAR),Twenty 20 Party,1141,2567,4039,4981,6004,7052,8202,9161,10061,11760,13251,14782,15638,16728,17541,18246,19518,20542,21199,21267,,,,,,,21267,157,21424,15.25,140472
Kerala,THRIKKAKARA,83,JOSEPH ALOSIUS,Social Democratic Party Of India,15,30,53,76,102,124,168,197,209,222,241,264,354,385,417,474,498,520,543,544,,,,,,,544,7,551,0.39,140472
Kerala,THRIKKAKARA,83,NOTA,None of the Above,79,151,228,294,361,427,506,574,639,700,802,906,968,1034,1085,1141,1220,1290,1340,1345,,,,,,,1345,8,1353,0.96,140472
Kerala,THRIPUNITHURA,81,K N UNNIKRISHNAN,Communist Party of India (Marxist),1806,4211,5963,8577,11212,13444,14997,16394,18402,20885,23941,26517,28834,31827,34251,37485,40347,42923,46138,48812,51079,51246,,,,,51246,542,51788,33.51,154527
Kerala,THRIPUNITHURA,81,KARTHIKEYAN,Bahujan Samaj Party,17,34,56,87,112,128,138,149,175,203,227,252,262,282,305,321,335,353,366,393,421,421,,,,,421,3,424,0.27,154527
Kerala,THRIPUNITHURA,81,THOMAS PAUL KOMAROTH,Aam Aadmi Party,17,33,47,60,72,83,93,105,116,131,139,157,170,181,193,205,212,223,236,251,269,269,,,,,269,3,272,0.18,154527
Kerala,THRIPUNITHURA,81,DEEPAK JOY,Indian National Congress,3569,7065,10461,14889,17259,19662,21777,23570,26292,29252,34078,38392,41579,45042,48517,52294,55636,58740,62096,65560,69369,69548,,,,,69548,708,70256,45.47,154527
Kerala,THRIPUNITHURA,81,ANJALI .P. V,Twenty 20 Party,891,2042,3274,4134,5797,7824,10403,12564,14742,16387,17599,18969,20379,21829,23155,23974,24917,26002,27086,28109,29108,29211,,,,,29211,260,29471,19.07,154527
Kerala,THRIPUNITHURA,81,SATHEESAN,Socialist Unity Centre Of India (COMMUNIST),3,5,13,20,26,33,38,43,53,74,85,94,107,111,124,127,132,136,140,143,145,145,,,,,145,3,148,0.1,154527
Kerala,THRIPUNITHURA,81,UNNIKRISHNAN K N,Independent,25,41,67,89,117,143,170,191,207,231,261,286,307,339,378,410,434,466,481,511,540,541,,,,,541,3,544,0.35,154527
Kerala,THRIPUNITHURA,81,RAJKUMAR,Independent,5,7,9,12,13,18,18,20,23,26,30,34,38,40,44,48,52,58,63,67,74,75,,,,,75,2,77,0.05,154527
Kerala,THRIPUNITHURA,81,SANDEEP RAJENDRAPRASAD,Independent,10,25,46,59,77,94,108,115,140,161,180,195,203,228,251,269,285,310,323,354,373,374,,,,,374,2,376,0.24,154527
Kerala,THRIPUNITHURA,81,NOTA,None of the Above,54,101,153,205,263,316,394,471,539,595,648,713,760,832,881,943,976,1008,1056,1111,1151,1156,,,,,1156,15,1171,0.76,154527
Kerala,THRISSUR,67,PADMAJA VENUGOPAL,Bharatiya Janata Party,1564,3211,4867,8517,11301,13831,15444,17549,19140,20575,22605,24238,25038,26120,28101,28193,,,,,,,,,,,28193,469,28662,23.08,124182
Kerala,THRISSUR,67,RAJAN. J. PALLAN,Indian National Congress,3555,6460,9397,12149,15458,18701,23225,27427,32559,37186,41735,46418,50805,55501,59069,59221,,,,,,,,,,,59221,1069,60290,48.55,124182
Kerala,THRISSUR,67,ALANKODE LEELAKRISHNAN,Communist Party of India,2892,5113,6881,8496,10399,12229,14761,17170,19569,20683,22833,25739,27951,29818,32629,32918,,,,,,,,,,,32918,569,33487,26.97,124182
Kerala,THRISSUR,67,RANI ANTO,Aam Aadmi Party,14,27,40,54,73,87,120,148,181,199,218,237,261,280,296,296,,,,,,,,,,,296,3,299,0.24,124182
